logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_82_d0_2	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
PRR22	-0.787914094296863	9.4964207337597	-5.86838974601847	0.000480160318923078	0.0242891035862688	0.304438853526309	9.7871401195911	9.5810978275966	9.76289348510746	9.87147474291707	9.60508905686749	8.88673057795354	8.98051932628462
STK40	-0.844614908607806	13.6630441127318	-5.86638721512599	0.000481192295358783	0.0243035680711675	0.302224386602488	13.7849142123148	14.0120086298055	14.0400763104074	13.8058907480015	13.8789233897121	13.202021702461	12.9174737964199
FLI1	-0.933838780146525	6.4321997589215	-5.8604116640563	0.000484286359634721	0.0244219763743349	0.295613016276094	6.59541853126527	6.85160622637502	6.83429098110236	6.7712878374399	6.44245061863428	5.86921095460868	5.661133163025
NOX4	-0.764319928671199	9.65032123440828	-5.84920625805329	0.000490148019766332	0.0246793694589301	0.283201566670163	9.85477050446216	9.76922883518134	9.93703783610927	9.75552887991546	10.0269257287606	9.14551346277014	9.06324339365899
HIST1H2BL	0.919317039286911	13.5848827725564	5.84074521111183	0.000494626205542771	0.0248664165092081	0.273817956725757	13.4425687745779	13.3835315642791	13.085270438595	13.215670702064	13.4840623271419	14.1264984292499	14.3565771719871
HIST1H2BC	1.04220977211825	10.7424468540567	5.83655754781938	0.000496859379533373	0.0249300229153088	0.26916989488904	10.2427072276224	10.6855989502187	10.1893633841018	10.6405910551436	10.4651025501712	11.4103561816153	11.5634086295242
TGFB1I1	-0.776249501624318	11.3217356467886	-5.83550589994756	0.000497421950914779	0.0249300229153088	0.268002232638016	11.6110118700266	11.508778162954	11.5031264064404	11.5677019541125	11.5269876998727	10.6023921658343	10.9321512682795
TGM2	-0.824276172373233	6.55383365622548	-5.83099810702157	0.00049984137537625	0.0250127995171	0.262995359665119	6.74726481107543	6.90598689754454	6.62261489336893	6.76494164738057	6.90589742086256	5.84307847044937	6.08705145289698
TMEM18	-0.714156142574572	10.1887430491426	-5.82938354308374	0.000500711115452629	0.0250178926504606	0.261201331168809	10.5418152701597	10.3965661342181	10.3499050226035	10.303571339897	10.3720805396556	9.65201349370952	9.7052495437549
SEC14L5	-0.713599896365356	7.63200076490869	-5.82758141943767	0.000501683872780797	0.0250217082886957	0.25919845375982	7.73810370961473	7.88463878897365	7.96091676517987	7.83159508552026	7.76417789863399	7.10008876771658	7.14448433872171
IKBIP	-0.885057387512099	9.84370298729712	-5.82639830119597	0.000502323640016176	0.0250217082886957	0.257883284827781	10.0564880290966	10.0456333148872	10.287309149171	10.1857662517619	9.90768588801471	9.34568425245211	9.07735402569628
C8orf48	-0.734503381328199	6.84449745324607	-5.8248067813083	0.00050318567606451	0.025026381326952	0.256113814969143	7.08769381386592	7.19523145680187	6.9459261170465	7.06502200234702	6.97790442092364	6.36857295340784	6.27113140832973
EDN1	-0.662391934912158	12.6138762056232	-5.82195806822195	0.000504732759847525	0.0250650596304159	0.252945676428268	12.7239051634659	12.8236401457102	12.8686420128424	12.7905243806888	12.8089435181401	12.1579476050058	12.1235306135089
HS6ST1	0.786135830029154	13.2783953622123	5.81952759666911	0.000506056873198731	0.0250925643199316	0.250241756414154	12.8778775497892	13.0544806024818	13.2107904897184	13.1417911051233	12.9839858781928	13.8528557607846	13.8269861493959
NFATC4	0.892456372165492	6.89926396581156	5.81734338403348	0.000507250110997424	0.0251135058753238	0.247811078337088	6.71780645649859	6.60621093330501	6.69999812868984	6.56714716630308	6.63021946973917	7.77022682221691	7.30323878392835
RGS20	-1.12289473920307	6.65172781739925	-5.81222027393319	0.000510061126435505	0.0252143570802571	0.242107192130953	7.24750491782613	6.69640211383257	7.16744089265536	6.69860658409377	7.05281992030708	5.876340918744	5.82297937433582
GFPT2	-0.88273507094011	14.2225671978193	-5.80902710160137	0.00051182193087845	0.0252630652154959	0.238550122330649	14.4062047027171	14.4245941280693	14.6019257284857	14.593883926998	14.3472776041695	13.7744751876553	13.4096091066403
AMY1C	-1.06240965412557	7.10134736694326	-5.79992746120965	0.000516876791811383	0.0254597970212199	0.22840543942804	7.31790962136929	7.4437185092053	7.76112166049686	7.13795689775136	7.36375822321571	6.23416325291187	6.4508034036524
BRF2	-0.656257425894631	10.6716551651536	-5.79884649067003	0.000517480940009535	0.0254597970212199	0.227199534368911	10.9147974705591	10.8298528844503	10.8859311692108	10.8145137295478	10.8506911804209	10.2451461565264	10.1606535653599
KLK13	-0.79391260378817	6.68679090200979	-5.79764701358824	0.000518152237009816	0.0254597970212199	0.225861229499015	7.12296875347836	6.97246649711035	6.83968832167044	6.78999930140254	6.8429924989418	6.14104983281083	6.09837110865423
TM4SF1	-1.31221059569744	8.17646734809937	-5.79584677021972	0.000519161569674363	0.0254709735772315	0.223852237049595	8.50144070866013	8.84476144086368	8.14007853723388	8.43271411313541	8.83792850588583	7.05479165491557	7.42355647600111
NRG1	-1.1042411262066	8.21908295480067	-5.79357105905341	0.000520440599793035	0.0254953284503123	0.22131197609147	8.69311324359292	8.7382470292978	8.3983952345837	8.18401557452476	8.65913101515643	7.56910479902294	7.29157378742611
HNRNPL	0.840063595645492	12.8785961916259	5.79013001142796	0.000522381227683201	0.0255519718532067	0.217469493439545	12.4449425749866	12.6775402569306	12.7220136892036	12.7964482811034	12.5519453049832	13.5789761032779	13.378307130896
ANKRD35	0.717605889107498	11.5648165522319	5.78863925441883	0.000523224449880458	0.0255548469321674	0.215804294418264	11.2910457358267	11.2529989842755	11.4881140015449	11.427899674537	11.3388730948219	12.0728219392836	12.0819624353338
ICOSLG	0.740549128852241	9.63399689465492	5.78715626533783	0.000524064775149519	0.0255575721258172	0.214147454753254	9.52259668896931	9.5218068268432	9.4075087168835	9.26558974152642	9.39455517212038	10.2015942133999	10.1243269028418
CLDND2	-1.11178102483633	7.46099060439145	-5.78445257673044	0.000525600652802131	0.025593430106352	0.211125997914403	7.90551002423805	7.95220509075369	7.68164564384434	7.3790680845747	7.97478278545551	6.7531558231135	6.58056677876034
ENST00000420509	0.852632346649895	9.86284474136599	5.7830992435499	0.000526371310165327	0.025593430106352	0.209613210119146	9.5331018122078	9.6439832215163	9.77854197783163	9.64481696519022	9.49573352058417	10.30367567467	10.6400600175618
ALS2CR8	-0.860047013837736	6.23536795326107	-5.7785775294207	0.000528955301381421	0.0256807404666208	0.204556817001601	6.28970435964164	6.42429974904926	6.44576716034458	6.51088985321723	6.73481723524941	5.66556174044584	5.57653557487953
EGR4	-0.923465912656951	6.90922949890336	-5.77553821886891	0.000530700052607827	0.0257221638967688	0.201156460698528	7.12627025133524	7.00599437574557	7.18965601514114	7.48362792820526	7.05983594217095	6.30973452801562	6.18948745170974
ANKHD1	-0.726609361424847	12.6151087141558	-5.77421359614715	0.000531462462067938	0.0257221638967688	0.199674066584651	12.7812947384165	12.8081135955197	12.9718974386376	12.8527773063911	12.6994738652782	12.0611966492358	12.1310074056117
HIST1H2AE	1.20448670520609	12.2656395225477	5.77297361260634	0.00053217725592971	0.0257221638967688	0.19828616338667	11.6455550645844	12.2115523497004	11.6001198635791	12.0362536264802	12.1140214152428	13.0132847985987	13.2386895396482
CNBD1	0.955354044101826	4.78326055762687	5.77021682537743	0.00053377023775431	0.0257609378301069	0.195199719690097	4.38511662529168	4.68834513210268	4.37906263317293	4.59068852359115	4.50829838240185	5.68427017514643	5.24704243168134
ZNF642	-1.00927280485857	8.93578925247419	-5.76664249660543	0.000535843499212488	0.0258227421210728	0.191196339978182	9.33455642013037	9.35690956421276	9.04561072841162	9.1040298040501	9.27965803822123	8.46176773016248	7.96799248213081
LOC339988	1.01377516103502	8.24198582255258	5.76298101530243	0.000537976568781055	0.0258872417742695	0.187093433764923	7.60516793974793	8.00440557149627	8.11774929051605	8.13952804632213	7.8948280346305	8.87803694398815	9.05418493116704
CFL2	0.733124798027048	9.07343285836514	5.76048213648306	0.000539437741933584	0.0259192674321097	0.184292180722972	8.75430003629101	8.97030989059015	8.83340179380355	8.79224634976869	8.96958508133369	9.54222343577251	9.65196342099642
COL5A3	-1.08566298781374	7.6700663413667	-5.75394778995166	0.0005432794051035	0.0260654096908052	0.176962887984629	8.30259552798711	7.75810984806511	7.99823718625599	7.85599922847242	7.9863370415011	7.10104808181745	6.68813747546776
ADSSL1	-0.824894053357737	9.92932879213727	-5.74832837521506	0.00054660741377925	0.0261865142921862	0.170654897582315	10.056800865155	10.2787926027967	10.3285716514102	10.0908176383964	10.0700812791534	9.45784602593939	9.22239148210981
CUL7	-0.871806876289185	9.20440658711351	-5.74446441924981	0.000548908882838884	0.0262581566464645	0.166314820910546	9.35390778915363	9.47404831696909	9.57442923018757	9.52295363555867	9.34213235839742	8.77862622646487	8.38474855306332
HIST1H4A	1.98984671685932	9.7226380771678	5.74046795022974	0.000551300579425948	0.0263338987917289	0.161823629485425	8.63696877650675	9.38934168971344	9.40103987253318	9.79402452742224	8.54917735272149	11.1325928465246	11.1553214747528
MICB	0.699101623423035	10.6904334499677	5.73896685347804	0.000552201894957728	0.026338332550568	0.160136114752642	10.5437485102235	10.4407597354825	10.459421436114	10.4780607712311	10.5314601918976	11.299216183181	11.0803673216445
C8orf40	-0.737475694771955	11.7264559253306	-5.73578351007134	0.000554118701718938	0.0263911183419559	0.156556358905482	12.0655029578193	11.9409771372796	11.9035600815052	11.8265119207271	11.9492642361389	11.0992790568212	11.300096087023
lincRNA:chr13:50656384-50681354_F	0.988670220965097	7.15418488466594	5.72819180109394	0.000558719762795551	0.0265457491446433	0.148013350318745	6.9414343606281	6.53617640171551	6.92312474451279	7.1218100578683	6.83599282865486	7.92434010368544	7.79641569559658
IL11	-1.98187115714431	11.3166558022674	-5.72764437750801	0.000559053168664782	0.0265457491446433	0.147397007410542	11.3610700706149	11.854969158795	12.0531958634085	12.4395114362603	11.7057769924645	9.39527208603312	10.4067950082955
PDC	0.78295251264416	5.0648720440031	5.72640310254414	0.000559809978278232	0.0265457491446433	0.145999297915911	4.69348085950423	5.02220827002528	4.9252173642336	4.82249798576795	4.74245215099276	5.65219506704988	5.59605261044797
TCP11L1	-0.737111177824117	9.64920218435225	-5.71929735951043	0.000564164276496957	0.0267133424933741	0.137993735562632	9.9702107049583	9.88627592738731	9.85943050440662	9.67154808791183	9.91156166541738	9.12114808353983	9.12424031684451
ITGA5	-1.09882156369097	9.28921519575445	-5.71340987422782	0.00056780046941955	0.0268122206659852	0.131355151146383	9.59756012144049	9.21968104134514	9.86649795766906	9.7313722311566	9.60070971814804	8.36966902500855	8.63901627551324
HNRPDL	0.803618234233067	12.7656161197012	5.71325158822163	0.000567898586718537	0.0268122206659852	0.131176602241086	12.3625449264699	12.5105666152589	12.6158651072454	12.6777263918366	12.5133515087909	13.2228290364411	13.4564292518657
SYCE3	-0.81947108049558	8.18105077886593	-5.70991871722251	0.000569968911758196	0.0268710234997782	0.127416230489312	8.36018683118232	8.56940579258373	8.34993224792982	8.2675853890847	8.52881660568561	7.71388104455309	7.47754754104222
RORA	-0.986445184178776	8.9992787788429	-5.70722696633162	0.000571647085951318	0.0268881318203011	0.12437803603067	9.09613380476373	9.26012505188109	9.40614106601888	9.47462421552692	9.16857716199354	8.50984704635739	8.07950310535872
CNTNAP3B	-0.945114136110623	8.06228451129567	-5.70668994854142	0.000571982544478272	0.0268881318203011	0.123771775028034	8.56870923669572	8.06093802351438	8.39352793459485	8.27764330185039	8.36076711140962	7.26525210724329	7.50915386376145
lincRNA:chrX:22714863-22715344_R	1.43068914779243	5.32386969679105	5.70492856401385	0.00057308435850706	0.0269011082811016	0.121782982918681	4.95572868384745	4.63127571021377	4.99074817107576	5.2524930349964	4.7452612441184	6.74317421384774	5.94840681943782
PLEKHG4	-0.673829898018206	11.1188538876973	-5.69926739081728	0.000576641589806652	0.0269875473231038	0.115387856369493	11.3180978585152	11.2952415417837	11.2917949765743	11.3917261759347	11.2600230257046	10.5567414291344	10.7183522062342
SLC25A22	0.803357347275321	12.5428863088753	5.69912729080018	0.00057672993198368	0.0269875473231038	0.115229533725572	12.2703232001387	12.443292064736	12.1735351845086	12.448182899289	12.2314448424538	13.0100923546552	13.2233336163459
ATP6AP1L	-0.900381983506677	6.1713778971333	-5.69804788284159	0.00057741107174397	0.0269875473231038	0.114009632838287	6.35289601346078	6.65276937326484	6.47235946422799	6.15594269828908	6.50918191286194	5.49860575354183	5.55789006428667
CAPN13	-0.816597431827903	8.69320895626367	-5.69459482920386	0.000579596045714231	0.0270508601450323	0.110106000217844	8.96384684115304	8.87314951237601	9.06611184460691	9.04028311827532	8.68922122466123	8.09674851769814	8.12310163507505
FAM71F1	-1.16888370257884	13.0710192339494	-5.69039079692127	0.000582268581945734	0.0271065773470332	0.105351053480154	12.9734588902079	13.3827247205346	13.6898050618617	13.553375257452	13.4255661005177	12.1045522172033	12.3676523898686
UBE2E1	0.790872403258891	8.62380735003716	5.68999721028284	0.000582519485815833	0.0271065773470332	0.104905757841096	8.2231221701393	8.45090147675014	8.54539824949318	8.49559310624101	8.27420402862089	9.19391838293595	9.18351403607964
MAFB	-0.675685779484535	9.48368685184155	-5.68859275843631	0.000583415773017875	0.0271065773470332	0.10331660672966	9.66808801269014	9.80437300848651	9.65916826841039	9.65554168782554	9.59652868105879	9.01942261381908	8.98268569060039
BEST1	-0.698013851869418	5.20125572301122	-5.68749381053422	0.00058411815997843	0.0271065773470332	0.102072936028377	5.47611123450294	5.33408696910009	5.35730767532541	5.51971773303146	5.31621764862394	4.67889533639872	4.72645346409597
CLYBL	-0.996445897078465	9.55755967977616	-5.68286966271234	0.000587083937490541	0.027205452961066	0.0968378968504062	9.75396121582189	10.1133618387698	9.83978711816396	9.66235985758593	9.84182250722275	9.05635441638018	8.63527080448862
POLA1	0.86434688849835	11.954338755594	5.67581096006467	0.00059164336411294	0.0273699968339436	0.0888406674729874	11.8650840671072	11.5279467514132	11.7588392167185	11.5871814233873	11.7978610500605	12.4318927196192	12.7115660608521
lincRNA:chr5:139010791-139025266_R	1.24072723430828	6.04560915544344	5.6747761594903	0.000592315061789921	0.0273699968339436	0.0876676690396359	5.97344928364141	5.30953799687048	5.6426422126671	5.67052721737477	5.85942158908017	7.18532587387032	6.67835991459982
AMOTL2	-0.734302559174365	14.0306360034104	-5.67263891066015	0.000593705042302476	0.0273953670865266	0.0852444957337593	14.1492624974044	14.1864205432269	14.3952811090974	14.328628155685	14.1425913676015	13.5031310433209	13.5091373075365
DEPDC1	0.790711803842859	9.5107115526911	5.66833732357699	0.000596513583814044	0.0274860297311317	0.0803654152642235	9.1421492913537	9.44873368796396	9.40273659616164	9.20868302867275	9.22166686809939	10.1482989384953	10.002712458091
PDE2A	-0.736666753401897	11.0021601148572	-5.66393646309902	0.000599402173010019	0.0275544294701163	0.0753709390761284	11.3017728854755	11.2838993359187	11.1225822952957	11.1375994577881	11.2173276760967	10.5932359493159	10.3587032041101
H19	0.791810231066856	8.46584230863648	5.66349973193019	0.000599689673521578	0.0275544294701163	0.0748751446404654	8.3340289888924	8.34971735855159	8.20114381143788	8.02905000563663	8.28411390571124	9.11391838410025	8.94892370612536
MAPKBP1	-0.901995942126301	9.9348276990297	-5.65470859905222	0.000605509473049417	0.0277826508500435	0.0648891794593327	9.93853456365308	10.2149206580534	10.2813162521101	10.4050701186728	10.1228625342682	9.18412019552857	9.39696957092182
KCNK12	-1.0107030568739	11.3203736282786	-5.64862505452932	0.000609573426818091	0.0279297799232812	0.0579721876488533	11.50255608698	11.9919519667065	11.4656278478502	11.5939433239276	11.4916504257486	10.7065784198034	10.4903073269339
